Anne Arundel Hall,anne-arundel-hall,University of Maryland,College Park,MD,,,,,https://reslife.umd.edu/terp-housing/residence-halls,Residence hall with singles/doubles/triples,,https://reslife.umd.edu/,University of Maryland Department of Resident Life,,2026-05-17
Adams Hall,adams-hall,Bates College,Lewiston,ME,,,,165,https://www.bates.edu/housing/,Large residence hall,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Chu Hall,chu-hall,Bates College,Lewiston,ME,,,,133,https://www.bates.edu/housing/,New residence hall,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Gillespie Hall,gillespie-hall,Bates College,Lewiston,ME,,,,152,https://www.bates.edu/housing/,Residence hall with First-Year Centers,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Hopkins House,hopkins-house,Bates College,Lewiston,ME,Suite,,,54,https://www.bates.edu/housing/,Suite-style residence house,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Kalperis Hall,kalperis-hall,Bates College,Lewiston,ME,,,,110,https://www.bates.edu/housing/,Residence hall with common spaces and kitchen,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Moody House,moody-house,Bates College,Lewiston,ME,Suite,,,56,https://www.bates.edu/housing/,Suite-style residence house,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Page Hall,page-hall,Bates College,Lewiston,ME,,,,131,https://www.bates.edu/housing/,Traditional-style residence hall,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Rand Hall,rand-hall,Bates College,Lewiston,ME,,,,,https://www.bates.edu/housing/,Mixed first-year and upper-division residence hall,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Milliken House,milliken-house,Bates College,Lewiston,ME,,,,30,https://www.bates.edu/housing/first-year-center/,First-year residence house,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Frye House,frye-house,Bates College,Lewiston,ME,,,,30,https://www.bates.edu/housing/first-year-center/,First-year residence house,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Clason House,clason-house,Bates College,Lewiston,ME,,,,30,https://www.bates.edu/housing/first-year-center/,Substance-free first-year residence house,,https://www.bates.edu/housing/,Bates College Residence Life,,2026-05-17
Appleton Hall,appleton-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/appleton.html,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Hyde Hall,hyde-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Moore Hall,moore-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
West Hall,west-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Coleman Hall,coleman-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Maine Hall,maine-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Osher Hall,osher-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Winthrop Hall,winthrop-hall,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/housing/first-year-housing/first-year-residences/,First-year residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Baxter House,baxter-house,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/college-houses/the-houses.html,Bowdoin College House,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Boody-Johnson House,boody-johnson-house,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/college-houses/the-houses.html,Bowdoin College House,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Burnett House,burnett-house,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/college-houses/the-houses.html,Bowdoin College House,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Helmreich House,helmreich-house,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/college-houses/the-houses.html,Bowdoin College House,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Howell House,howell-house,Bowdoin College,Brunswick,ME,,,,,https://www.bowdoin.edu/residential-life/college-houses/the-houses.html,Bowdoin College House,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Stowe Hall,stowe-hall,Bowdoin College,Brunswick,ME,,,,55,https://www.bowdoin.edu/residential-life/housing/upperclass-housing/index.html,Six-story upperclass residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Chamberlain Hall,chamberlain-hall,Bowdoin College,Brunswick,ME,,,,136,https://www.bowdoin.edu/residential-life/housing/upperclass-housing/index.html,Four-story upperclass residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Howard Hall,howard-hall,Bowdoin College,Brunswick,ME,,,,60,https://www.bowdoin.edu/residential-life/housing/upperclass-housing/index.html,Four-story upperclass residence hall,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Mayflower Apartments,mayflower-apartments,Bowdoin College,Brunswick,ME,Apartment,,,32,https://www.bowdoin.edu/residential-life/housing/upperclass-housing/index.html,Two-story apartment complex,,https://www.bowdoin.edu/residential-life/,Bowdoin College Residential Life,,2026-05-17
Averill House,averill-house,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence house,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Johnson Hall,johnson-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Leonard Hall,leonard-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Marriner Hall,marriner-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/marriner-hillside/,Hillside complex residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Piper Hall,piper-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Sturtevant Hall,sturtevant-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/sturtevant/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Taylor Hall,taylor-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
West Hall,west-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/west-quad/,West Quad first-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Williams Hall,williams-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Robins Hall,robins-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/west-quad/,West Quad residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Chaplin Hall,chaplin-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/west-quad/,West Quad residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Pepper Hall,pepper-hall,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/west-quad/,West Quad residence hall,,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Jaqueline Nunez House,jaqueline-nunez-house,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence house (formerly Pond House 1),,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
Paula Crane Lunder House,paula-crane-lunder-house,Colby College,Waterville,ME,,,,,https://life.colby.edu/where-to-live/housing-options/,First-year residence house (formerly Pond House 2),,https://life.colby.edu/where-to-live/,Colby College Residential Life,,2026-05-17
South Hall,south-hall,Davenport University,Grand Rapids,MI,Suite,Shared,,,https://www.davenport.edu/campus-life/housing/housing-options/south-hall,First-year suite-style residence hall with dining,,https://www.davenport.edu/campus-life/housing,Davenport University Housing and Residence Life,,2026-05-17
Cook Hall,cook-hall,Davenport University,Grand Rapids,MI,Apartment,,,,https://www.davenport.edu/campus-life/housing/housing-options,Apartment-style residence hall,,https://www.davenport.edu/campus-life/housing,Davenport University Housing and Residence Life,,2026-05-17
Meijer Hall,meijer-hall,Davenport University,Grand Rapids,MI,Apartment,,,,https://www.davenport.edu/campus-life/housing/housing-options,Apartment-style residence hall,,https://www.davenport.edu/campus-life/housing,Davenport University Housing and Residence Life,,2026-05-17
Panther Woods Apartments,panther-woods-apartments,Davenport University,Grand Rapids,MI,Apartment,,,,https://www.davenport.edu/campus-life/housing/housing-options,Off-site apartment community,,https://www.davenport.edu/campus-life/housing,Davenport University Housing and Residence Life,,2026-05-17
Panther Ridge Apartments,panther-ridge-apartments,Davenport University,Grand Rapids,MI,Apartment,,,,https://www.davenport.edu/campus-life/housing/housing-options,Apartment community near main campus,,https://www.davenport.edu/campus-life/housing,Davenport University Housing and Residence Life,,2026-05-17
North Hall,north-hall,Ferris State University,Big Rapids,MI,,,,,https://www.ferris.edu/student-life/reslife/Residential_Communities/halls/NorthHall.htm,North Campus residence hall,,https://www.ferris.edu/student-life/reslife/,Ferris State University Housing & Residence Life,,2026-05-17
Clark Hall,clark-hall,Ferris State University,Big Rapids,MI,,,,,https://www.ferris.edu/student-life/reslife/Residential_Communities/halls/north-campus-halls.htm,North Campus residence hall,,https://www.ferris.edu/student-life/reslife/,Ferris State University Housing & Residence Life,,2026-05-17
Vandercook Hall,vandercook-hall,Ferris State University,Big Rapids,MI,,,,,https://www.ferris.edu/student-life/reslife/Residential_Communities/halls/north-campus-halls.htm,North Campus residence hall,,https://www.ferris.edu/student-life/reslife/,Ferris State University Housing & Residence Life,,2026-05-17
Hallisy Hall,hallisy-hall,Ferris State University,Big Rapids,MI,,,,,https://www.ferris.edu/student-life/reslife/Residential_Communities/halls/north-campus-halls.htm,North Campus residence hall,,https://www.ferris.edu/student-life/reslife/,Ferris State University Housing & Residence Life,,2026-05-17
Pickell Hall,pickell-hall,Ferris State University,Big Rapids,MI,,,,,https://www.ferris.edu/student-life/reslife/Residential_Communities/halls/southcampushalls.htm,South Campus residence hall,,https://www.ferris.edu/student-life/reslife/,Ferris State University Housing & Residence Life,,2026-05-17
